date,AdrActCnt,CapMrktCurUSD,HashRate,PriceUSD,SplyCur,volume_reported_spot_usd_1d
2013-12-31,118420,8.9005e+09,10801.5,729.558,1.21999e+07,2.36587e+07
2014-01-01,96516,9.18309e+09,12034.3,752.405,1.2205e+07,2.5911e+07
2014-01-02,138928,9.583e+09,9425.14,784.955,1.22083e+07,3.62193e+07
2014-01-03,143832,9.8581e+09,11352.6,807.223,1.22124e+07,3.48655e+07
2014-01-04,116229,1.01221e+10,9942.35,828.602,1.22159e+07,3.3036e+07
2014-01-05,134802,1.1029e+10,13609,902.487,1.22207e+07,6.74482e+07
2014-01-06,179999,1.11796e+10,13115.4,914.46,1.22254e+07,7.68356e+07
2014-01-07,141665,9.82482e+09,12480.8,803.352,1.22298e+07,7.80335e+07
2014-01-08,146348,1.00408e+10,13609,820.69,1.22346e+07,5.35883e+07
2014-01-09,134908,1.01754e+10,14596.2,831.335,1.22398e+07,5.01687e+07
2014-01-10,128371,1.04482e+10,13185.9,853.299,1.22445e+07,2.51634e+07
2014-01-11,130495,1.08968e+10,14807.7,889.556,1.22497e+07,3.64199e+07
2014-01-12,115119,1.03577e+10,14596.2,845.191,1.22549e+07,3.14326e+07
2014-01-13,153853,1.00877e+10,14628.2,822.877,1.22591e+07,3.85827e+07
2014-01-14,129226,9.99808e+09,14411.3,815.294,1.22632e+07,1.66727e+07
2014-01-15,135647,1.03183e+10,16368.4,841.09,1.22678e+07,2.40603e+07
2014-01-16,130689,1.00125e+10,16457.4,815.855,1.22724e+07,1.5892e+07
2014-01-17,128915,9.73293e+09,13521.7,792.83,1.22762e+07,3.46412e+07
2014-01-18,106009,9.94458e+09,15478.8,809.784,1.22805e+07,1.37733e+07
2014-01-19,108623,1.02999e+10,15034,838.428,1.22848e+07,2.08688e+07
2014-01-20,180527,1.01867e+10,17347,828.885,1.22896e+07,2.24406e+07
2014-01-21,160288,1.01278e+10,14767.2,823.818,1.22938e+07,1.61375e+07
2014-01-22,150333,1.00723e+10,17080.1,818.976,1.22986e+07,1.4979e+07
2014-01-23,149895,9.97679e+09,15745.7,810.922,1.2303e+07,1.09478e+07
2014-01-24,144338,9.61287e+09,18340.7,781.043,1.23077e+07,2.8931e+07
2014-01-25,125411,9.9037e+09,17994.4,804.403,1.23119e+07,2.0371e+07
2014-01-26,125376,1.00311e+10,16576.6,814.499,1.23157e+07,3.08594e+07
2014-01-27,171032,9.15009e+09,18975.9,742.701,1.232e+07,4.2391e+07
2014-01-28,158602,9.73803e+09,16794.7,790.176,1.23239e+07,3.81994e+07
2014-01-29,142119,9.78058e+09,16576.6,793.384,1.23277e+07,1.59657e+07
2014-01-30,151474,9.85917e+09,19194,799.474,1.23321e+07,2.3606e+07
2014-01-31,146489,9.90927e+09,20066.4,803.238,1.23367e+07,1.38723e+07
2014-02-01,138630,1.00363e+10,20611.7,813.22,1.23414e+07,1.5867e+07
2014-02-02,132242,1.00557e+10,20284.6,814.491,1.2346e+07,8.54002e+06
2014-02-03,175731,9.96687e+09,19739.3,806.997,1.23506e+07,1.04027e+07
2014-02-04,166548,9.88486e+09,18757.8,800.078,1.23549e+07,1.45073e+07
2014-02-05,156535,9.69536e+09,20723.2,784.474,1.23591e+07,1.90399e+07
2014-02-06,162066,9.44048e+09,23716.6,763.569,1.23636e+07,5.22449e+07
2014-02-07,169400,8.80035e+09,20198.2,711.571,1.23675e+07,1.2218e+08
2014-02-08,144461,8.38431e+09,23716.6,677.682,1.2372e+07,3.62365e+07
2014-02-09,130842,8.50699e+09,17982.9,687.406,1.23755e+07,3.52567e+07
2014-02-10,170337,8.48555e+09,20328.5,685.457,1.23794e+07,1.03892e+08
2014-02-11,155297,8.32046e+09,21371,671.9,1.23835e+07,6.55797e+07
2014-02-12,212833,8.09881e+09,23195.3,653.766,1.23879e+07,3.32898e+07
2014-02-13,167617,7.59552e+09,23195.3,612.918,1.23924e+07,4.65739e+07
2014-02-14,175329,8.29108e+09,24889.3,668.789,1.23972e+07,1.08391e+08
2014-02-15,151828,8.11548e+09,24368.1,654.377,1.24018e+07,4.29701e+07
2014-02-16,135691,7.73249e+09,25486.4,623.25,1.24067e+07,5.97558e+07
2014-02-17,173737,7.83523e+09,24113.6,631.335,1.24106e+07,4.50247e+07
2014-02-18,154278,7.78737e+09,25358.2,627.272,1.24147e+07,3.35476e+07
2014-02-19,181354,7.74416e+09,31114.4,623.54,1.24197e+07,2.14478e+07
2014-02-20,179241,7.00431e+09,27536.2,563.769,1.24241e+07,5.78663e+07
2014-02-21,180043,7.21221e+09,23646.9,580.324,1.24279e+07,4.61836e+07
2014-02-22,152477,7.54801e+09,28002.9,607.125,1.24324e+07,3.51396e+07
2014-02-23,162703,7.58734e+09,26136.1,610.082,1.24366e+07,3.74871e+07
2014-02-24,217723,6.74654e+09,29714.2,542.267,1.24414e+07,7.2647e+07
2014-02-25,209042,6.6422e+09,25047.1,533.708,1.24454e+07,1.07719e+08
2014-02-26,198825,7.31535e+09,28625.2,587.579,1.245e+07,5.14729e+07
2014-02-27,186867,7.2909e+09,29247.5,585.394,1.24547e+07,1.77983e+07
2014-02-28,202531,6.8687e+09,31126,551.295,1.24592e+07,2.24763e+07
2014-03-01,174849,7.07307e+09,27314,567.534,1.24628e+07,1.31683e+07
2014-03-02,161296,6.96278e+09,26555.3,558.528,1.24663e+07,5.69036e+06
2014-03-03,239106,8.43604e+09,28072.7,676.506,1.247e+07,7.56273e+07
2014-03-04,230183,8.41368e+09,28262.4,674.511,1.24737e+07,3.80655e+07
2014-03-05,204980,8.36425e+09,29590.2,670.339,1.24776e+07,1.49215e+07
2014-03-06,191203,8.33437e+09,32814.8,667.713,1.2482e+07,1.23762e+07
2014-03-07,181365,7.88836e+09,31487,631.77,1.24861e+07,2.57101e+07
2014-03-08,171767,7.76303e+09,31866.4,621.524,1.24903e+07,1.32671e+07
2014-03-09,172480,8.0039e+09,33952.8,640.579,1.24948e+07,1.16823e+07
2014-03-10,209703,7.85096e+09,28262.4,628.151,1.24985e+07,1.61732e+07
2014-03-11,192707,7.92339e+09,31866.4,633.734,1.25027e+07,8.58539e+06
2014-03-12,201998,7.9377e+09,34521.9,634.647,1.25073e+07,1.36636e+07
2014-03-13,198172,8.05018e+09,34076.1,643.432,1.25113e+07,6.97224e+06
2014-03-14,185902,7.86306e+09,28100.2,628.309,1.25146e+07,9.61709e+06
2014-03-15,146037,7.96467e+09,34861.1,636.219,1.25188e+07,2.91563e+06
2014-03-16,141737,7.94172e+09,36128.8,634.169,1.2523e+07,3.58502e+06
2014-03-17,187013,7.80136e+09,34016,622.76,1.25271e+07,8.70212e+06
2014-03-18,145860,7.69774e+09,30846.8,614.31,1.25307e+07,1.5042e+07
2014-03-19,162108,7.65258e+09,33804.7,610.511,1.25347e+07,7.53878e+06
2014-03-20,170768,7.35555e+09,37396.5,586.608,1.25391e+07,1.22894e+07
2014-03-21,185393,7.14613e+09,39298,569.695,1.25438e+07,2.52825e+07
2014-03-22,171832,7.08588e+09,35917.5,564.7,1.2548e+07,1.20466e+07
2014-03-23,149492,7.01683e+09,45213.8,558.959,1.25534e+07,6.46561e+06
2014-03-24,189786,7.34677e+09,40096.7,585.023,1.25581e+07,1.3955e+07
2014-03-25,171509,7.33334e+09,39076.1,583.771,1.2562e+07,8.22857e+06
2014-03-26,166155,7.27877e+09,39573.9,579.244,1.2566e+07,1.13222e+07
2014-03-27,186843,6.07352e+09,43058.4,483.164,1.25703e+07,4.9462e+07
2014-03-28,178365,6.2705e+09,43307.3,498.661,1.25747e+07,3.68903e+07
2014-03-29,146650,6.15765e+09,43556.2,489.517,1.2579e+07,6.44595e+06
2014-03-30,164718,5.77496e+09,34844.9,458.966,1.25825e+07,2.77544e+07
2014-03-31,172497,5.73158e+09,44800.6,455.355,1.2587e+07,2.0845e+07
2014-04-01,180851,6.03135e+09,42560.6,479.008,1.25913e+07,2.18882e+07
2014-04-02,176078,5.52989e+09,49031.8,439.011,1.25962e+07,3.03568e+07
2014-04-03,173295,5.66356e+09,50774,449.441,1.26013e+07,2.36852e+07
2014-04-04,177264,5.66927e+09,48534,449.72,1.26062e+07,1.22628e+07
2014-04-05,151868,5.82195e+09,47539.5,461.675,1.26105e+07,5.37365e+06
2014-04-06,185666,5.78532e+09,45936.2,458.633,1.26143e+07,4.10502e+06
2014-04-07,159482,5.66115e+09,45936.2,448.655,1.2618e+07,6.65775e+06
2014-04-08,166019,5.715e+09,40764.6,452.803,1.26214e+07,5.4584e+06
2014-04-09,176284,5.59101e+09,48978.3,442.838,1.26254e+07,6.11914e+06
2014-04-10,185474,4.63384e+09,47153.1,366.912,1.26293e+07,3.96333e+07
2014-04-11,166924,5.33063e+09,51412,421.944,1.26335e+07,3.34799e+07
2014-04-12,131975,5.36178e+09,48978.3,424.274,1.26375e+07,9.80787e+06
2014-04-13,172422,5.26374e+09,56887.9,416.362,1.26422e+07,9.39674e+06
2014-04-14,183076,5.83165e+09,58713.2,461.108,1.2647e+07,3.03324e+07
2014-04-15,201397,6.59926e+09,55366.8,521.615,1.26516e+07,3.06536e+07
2014-04-16,182765,6.7262e+09,48369.9,531.482,1.26556e+07,3.38087e+07
2014-04-17,159399,6.32784e+09,53376.6,499.838,1.26598e+07,2.08041e+07
2014-04-18,147495,6.11686e+09,55507.2,483.02,1.26638e+07,1.10717e+07
2014-04-19,140534,6.38918e+09,55160.3,504.366,1.26678e+07,1.04972e+07
2014-04-20,162905,6.35584e+09,61751.8,501.557,1.26722e+07,6.0475e+06
2014-04-21,146354,6.31396e+09,59323.3,498.085,1.26765e+07,9.09472e+06
2014-04-22,179152,6.20707e+09,53425.7,489.504,1.26803e+07,6.68398e+06
2014-04-23,159425,6.22342e+09,57241.8,490.633,1.26845e+07,5.70652e+06
2014-04-24,162087,6.38589e+09,52384.9,503.292,1.26882e+07,7.29148e+06
2014-04-25,180567,5.92025e+09,63139.5,466.426,1.26928e+07,3.12258e+07
2014-04-26,132791,5.83074e+09,56548,459.227,1.26969e+07,8.53053e+06
2014-04-27,170979,5.57217e+09,61404.9,438.709,1.27013e+07,8.43546e+06
2014-04-28,168952,5.6099e+09,52731.9,441.548,1.27051e+07,1.56531e+07
2014-04-29,168752,5.69011e+09,59983.8,447.71,1.27094e+07,1.06254e+07
2014-04-30,166313,5.70646e+09,54488.4,448.876,1.27128e+07,8.82164e+06
2014-05-01,154174,5.85238e+09,69999.7,460.195,1.27172e+07,7.53281e+06
2014-05-02,143085,5.75304e+09,64033.8,452.24,1.27212e+07,6.23525e+06
2014-05-03,116433,5.5859e+09,56477,438.979,1.27248e+07,7.31111e+06
2014-05-04,159490,5.55824e+09,60056.6,436.675,1.27285e+07,4.58878e+06
2014-05-05,144154,5.50438e+09,49715.7,432.338,1.27317e+07,6.5963e+06
2014-05-06,166298,5.47833e+09,77158.7,430.128,1.27365e+07,7.23102e+06
2014-05-07,162643,5.63363e+09,63238.4,442.183,1.27405e+07,1.17974e+07
2014-05-08,165833,5.61279e+09,66420.2,440.403,1.27447e+07,5.11443e+06
2014-05-09,161587,5.77141e+09,67613.3,452.698,1.27489e+07,6.07374e+06
2014-05-10,134895,5.82519e+09,71192.9,456.756,1.27534e+07,4.19207e+06
2014-05-11,166228,5.60187e+09,60454.3,439.114,1.27572e+07,9.38381e+06
2014-05-12,155388,5.63131e+09,68363.1,441.281,1.27613e+07,4.15629e+06
2014-05-13,147074,5.60406e+09,71297.1,439.006,1.27653e+07,4.24969e+06
2014-05-14,159121,5.68031e+09,66015.9,444.848,1.27691e+07,5.02108e+06
2014-05-15,176226,5.7092e+09,75258.1,446.962,1.27734e+07,4.16361e+06
2014-05-16,156212,5.73398e+09,79659.1,448.742,1.27779e+07,3.30842e+06
2014-05-17,150165,5.74206e+09,76138.3,449.222,1.27822e+07,1.99795e+06
2014-05-18,177463,5.71509e+09,75698.2,446.963,1.27865e+07,2.06477e+06
2014-05-19,181571,5.72263e+09,73937.8,447.405,1.27907e+07,3.65858e+06
2014-05-20,192586,6.27391e+09,77898.7,490.336,1.27951e+07,2.69341e+07
2014-05-21,157311,6.32211e+09,77018.5,493.933,1.27995e+07,8.69331e+06
2014-05-22,162838,6.74523e+09,75698.2,526.814,1.28038e+07,2.04159e+07
2014-05-23,177498,6.70751e+09,72617.4,523.699,1.28079e+07,2.2493e+07
2014-05-24,123811,6.76067e+09,73989.1,527.691,1.28118e+07,6.56883e+06
2014-05-25,187419,7.34747e+09,83680.8,573.312,1.28158e+07,3.2522e+07
2014-05-26,167687,7.49761e+09,82121.6,584.848,1.28198e+07,1.85882e+07
2014-05-27,182860,7.35958e+09,70686.9,573.928,1.28232e+07,2.43821e+07
2014-05-28,183061,7.42949e+09,87838.9,579.189,1.28274e+07,1.12111e+07
2014-05-29,169110,7.3181e+09,73285.7,570.349,1.28309e+07,1.02166e+07
2014-05-30,153948,7.96862e+09,86799.4,620.846,1.28351e+07,3.00788e+07
2014-05-31,144272,8.06136e+09,76404.2,627.892,1.28388e+07,1.16673e+07
2014-06-01,192380,8.09214e+09,90957.4,630.075,1.28431e+07,4.07823e+07
2014-06-02,175430,8.5247e+09,100313,663.506,1.2848e+07,2.92548e+07
2014-06-03,185339,8.64181e+09,92516.7,672.388,1.28524e+07,2.48416e+07
2014-06-04,172746,8.27842e+09,94076,643.887,1.28569e+07,3.15155e+07
2014-06-05,182268,8.50743e+09,80296.3,661.504,1.28607e+07,1.5363e+07
2014-06-06,173007,8.36345e+09,81234.6,650.133,1.28642e+07,9.23117e+06
2014-06-07,143378,8.45176e+09,90585.3,656.8,1.28681e+07,8.90167e+06
2014-06-08,172332,8.46712e+09,79481.3,657.82,1.28715e+07,4.617e+06
2014-06-09,162353,8.34758e+09,91169.7,648.336,1.28754e+07,1.01968e+07
2014-06-10,182372,8.38378e+09,97598.4,650.937,1.28796e+07,9.95825e+06
2014-06-11,173422,8.13561e+09,85325.5,631.489,1.28832e+07,1.57342e+07
2014-06-12,172729,7.62909e+09,100520,591.975,1.28875e+07,3.56967e+07
2014-06-13,173708,7.69686e+09,95260.7,597.045,1.28916e+07,2.30581e+07
2014-06-14,149660,7.42244e+09,104027,575.559,1.2896e+07,2.66798e+07
2014-06-15,177382,7.60791e+09,111040,589.725,1.29008e+07,1.51286e+07
2014-06-16,177312,7.62156e+09,109871,590.567,1.29055e+07,1.73541e+07
2014-06-17,184074,7.86328e+09,107534,609.08,1.29101e+07,1.10021e+07
2014-06-18,165353,7.84696e+09,103872,607.63,1.2914e+07,9.47081e+06
2014-06-19,158405,7.69605e+09,111761,595.751,1.29182e+07,7.36377e+06
2014-06-20,155204,7.64428e+09,124476,591.532,1.29229e+07,1.10746e+07
2014-06-21,152595,7.66297e+09,124476,592.764,1.29275e+07,5.72837e+06
2014-06-22,185446,7.75448e+09,120461,599.635,1.2932e+07,6.53885e+06
2014-06-23,162950,7.62669e+09,117784,589.552,1.29364e+07,7.83901e+06
2014-06-24,174440,7.50551e+09,125815,579.974,1.29411e+07,8.64337e+06
2014-06-25,174070,7.2786e+09,125146,562.237,1.29458e+07,1.19298e+07
2014-06-26,158966,7.52074e+09,114438,580.749,1.29501e+07,7.45894e+06
2014-06-27,166577,7.78126e+09,131838,600.638,1.2955e+07,1.17674e+07
2014-06-28,144471,7.70302e+09,121800,594.39,1.29595e+07,6.3466e+06
2014-06-29,175850,7.78897e+09,121251,600.841,1.29635e+07,3.42724e+06
2014-06-30,181598,8.28506e+09,110359,638.946,1.29668e+07,2.67216e+07
2014-07-01,185615,8.3392e+09,111195,642.957,1.29701e+07,2.16931e+07
2014-07-02,179686,8.44963e+09,114539,651.298,1.29735e+07,1.06212e+07
2014-07-03,158572,8.3885e+09,116211,646.413,1.2977e+07,8.55252e+06
2014-07-04,144187,8.18637e+09,138784,630.636,1.29811e+07,1.14527e+07
2014-07-05,126478,8.18659e+09,127080,630.468,1.29849e+07,4.19375e+06
2014-07-06,184532,8.24344e+09,118719,634.673,1.29885e+07,5.17878e+06
2014-07-07,189077,8.09228e+09,125408,622.855,1.29922e+07,9.96505e+06
2014-07-08,211510,8.12112e+09,125408,624.894,1.2996e+07,4.33853e+06
2014-07-09,187251,8.0853e+09,138784,621.939,1.30001e+07,5.08122e+06
2014-07-10,167058,8.01718e+09,124571,616.523,1.30039e+07,9.56849e+06
2014-07-11,169606,8.25335e+09,130424,634.494,1.30078e+07,8.11924e+06
2014-07-12,156338,8.28746e+09,131517,636.924,1.30117e+07,5.88642e+06
2014-07-13,185975,8.19827e+09,137887,629.876,1.30157e+07,5.23828e+06
2014-07-14,164790,8.06137e+09,116342,619.197,1.30191e+07,6.10246e+06
2014-07-15,176650,8.09948e+09,137025,621.935,1.3023e+07,5.78595e+06
2014-07-16,168305,8.02899e+09,124098,616.352,1.30266e+07,6.80021e+06
2014-07-17,173954,8.13469e+09,148228,624.259,1.30309e+07,6.88277e+06
2014-07-18,168626,8.22198e+09,148228,630.75,1.30352e+07,7.79085e+06
2014-07-19,148917,8.20421e+09,152537,629.173,1.30397e+07,3.02276e+06
2014-07-20,190961,8.15546e+09,133578,625.249,1.30435e+07,2.51313e+06
2014-07-21,161778,8.10643e+09,133578,621.305,1.30474e+07,5.18766e+06
2014-07-22,169127,8.08929e+09,122375,619.823,1.3051e+07,4.41337e+06
2014-07-23,174755,8.0909e+09,125822,619.773,1.30546e+07,5.05552e+06
2014-07-24,176149,7.87252e+09,123236,602.88,1.30582e+07,1.42394e+07
2014-07-25,177347,7.85798e+09,141655,601.579,1.30623e+07,6.56315e+06
2014-07-26,140817,7.77016e+09,124807,594.703,1.30656e+07,5.82078e+06
2014-07-27,182563,7.73156e+09,142503,591.575,1.30694e+07,4.80418e+06
2014-07-28,174637,7.68041e+09,139709,587.493,1.30732e+07,1.46685e+07
2014-07-29,170530,7.63839e+09,138778,584.112,1.30769e+07,6.16688e+06
2014-07-30,180476,7.36361e+09,160200,562.915,1.30812e+07,1.19742e+07
2014-07-31,177455,7.61519e+09,143435,581.976,1.30851e+07,1.45007e+07
2014-08-01,172169,7.80767e+09,146229,596.507,1.3089e+07,1.46834e+07
2014-08-02,141630,7.72173e+09,151817,589.757,1.30931e+07,4.65346e+06
2014-08-03,176087,7.68466e+09,143435,586.754,1.30969e+07,4.16146e+06
2014-08-04,172824,7.69774e+09,119218,587.608,1.31001e+07,6.27796e+06
2014-08-05,203179,7.62468e+09,125738,581.882,1.31035e+07,8.27348e+06
2014-08-06,196452,7.63187e+09,152749,582.248,1.31076e+07,8.60717e+06
2014-08-07,178997,7.684e+09,149023,586.047,1.31116e+07,7.89271e+06
2014-08-08,173005,7.72537e+09,153677,589.024,1.31155e+07,6.50828e+06
2014-08-09,152677,7.72745e+09,178499,588.979,1.31201e+07,2.87878e+06
2014-08-10,202330,7.73524e+09,173596,589.374,1.31245e+07,4.06686e+06
2014-08-11,190879,7.52875e+09,178499,573.441,1.31291e+07,1.04362e+07
2014-08-12,204689,7.46382e+09,170653,568.308,1.31334e+07,9.97809e+06
2014-08-13,195738,7.20396e+09,142211,548.37,1.3137e+07,2.71478e+07
2014-08-14,202135,6.63789e+09,176538,505.107,1.31415e+07,3.68425e+07
2014-08-15,200423,6.57708e+09,161826,500.323,1.31457e+07,2.04668e+07
2014-08-16,173929,6.86078e+09,154961,521.748,1.31496e+07,1.6045e+07
2014-08-17,201320,6.54753e+09,166730,497.765,1.31539e+07,1.39959e+07
2014-08-18,193767,6.17093e+09,194192,468.958,1.31588e+07,3.57799e+07
2014-08-19,187448,6.4079e+09,189173,486.794,1.31635e+07,2.29599e+07
2014-08-20,186763,6.78295e+09,200320,515.12,1.31677e+07,2.85248e+07
2014-08-21,193528,6.84023e+09,195579,519.308,1.31718e+07,2.01627e+07
2014-08-22,182975,6.80078e+09,186096,516.159,1.31757e+07,1.60199e+07
2014-08-23,151274,6.55201e+09,192023,497.126,1.31798e+07,1.0788e+07
2014-08-24,208310,6.70287e+09,173057,508.431,1.31834e+07,6.92695e+06
2014-08-25,181249,6.61467e+09,162390,501.61,1.31869e+07,8.23249e+06
2014-08-26,188274,6.75194e+09,205061,511.852,1.31912e+07,1.11671e+07
2014-08-27,189509,6.7318e+09,200320,510.162,1.31954e+07,9.76896e+06
2014-08-28,191762,6.68283e+09,205061,506.285,1.31997e+07,7.78745e+06
2014-08-29,165055,6.71907e+09,201505,508.867,1.3204e+07,7.52757e+06
2014-08-30,167970,6.62112e+09,215729,501.276,1.32085e+07,5.24683e+06
2014-08-31,191406,6.32269e+09,224266,478.511,1.32132e+07,1.47417e+07
2014-09-01,190403,6.27184e+09,185434,474.541,1.32166e+07,9.65709e+06
2014-09-02,191326,6.27212e+09,200432,474.431,1.32203e+07,9.48146e+06
2014-09-03,169050,6.26789e+09,230429,473.959,1.32245e+07,4.93356e+06
2014-09-04,180670,6.47608e+09,215431,489.555,1.32285e+07,1.17017e+07
2014-09-05,188565,6.33487e+09,197705,478.75,1.32321e+07,6.11221e+06
2014-09-06,152934,6.36207e+09,244064,480.642,1.32366e+07,2.91116e+06
2014-09-07,232778,6.33378e+09,211340,478.366,1.32405e+07,3.02401e+06
2014-09-08,196424,6.21114e+09,196342,468.975,1.32441e+07,1.58152e+07
2014-09-09,243692,6.27295e+09,199069,473.512,1.32477e+07,1.00372e+07
2014-09-10,221162,6.33135e+09,214067,477.778,1.32516e+07,1.15839e+07
2014-09-11,171772,6.32665e+09,231792,477.271,1.32559e+07,7.37752e+06
2014-09-12,166122,6.28508e+09,209977,473.997,1.32597e+07,5.77412e+06
2014-09-13,152145,6.3398e+09,250730,477.961,1.32643e+07,7.70764e+06
2014-09-14,240833,6.311e+09,234289,475.648,1.32682e+07,4.39973e+06
2014-09-15,190655,6.27316e+09,234289,472.656,1.32722e+07,6.82651e+06
2014-09-16,225014,6.16263e+09,253566,464.178,1.32764e+07,6.90913e+06
2014-09-17,191063,6.06069e+09,275809,456.34,1.32811e+07,1.19616e+07
2014-09-18,190890,5.67134e+09,265429,426.88,1.32856e+07,2.97297e+07
2014-09-19,172255,5.23479e+09,253566,393.894,1.32898e+07,2.856e+07
2014-09-20,169941,5.46448e+09,260981,411.041,1.32942e+07,2.33841e+07
2014-09-21,200712,5.32472e+09,243186,400.405,1.32983e+07,1.54237e+07
2014-09-22,206729,5.33274e+09,249118,400.882,1.33025e+07,9.82314e+06
2014-09-23,195635,5.8347e+09,222427,438.492,1.33063e+07,3.10046e+07
2014-09-24,189719,5.63953e+09,231324,423.7,1.33102e+07,1.43584e+07
2014-09-25,201394,5.45279e+09,261294,409.538,1.33145e+07,1.42793e+07
2014-09-26,180341,5.3977e+09,230886,405.298,1.33178e+07,1.03794e+07
2014-09-27,167251,5.33646e+09,230886,400.599,1.33212e+07,6.00788e+06
2014-09-28,234946,5.00399e+09,223994,375.55,1.33244e+07,1.52969e+07
2014-09-29,198246,4.97215e+09,236055,373.065,1.33279e+07,1.76472e+07
2014-09-30,217696,5.18955e+09,263623,389.264,1.33317e+07,1.37192e+07
2014-10-01,212669,5.10631e+09,267069,382.909,1.33356e+07,1.02292e+07
2014-10-02,183913,4.96913e+09,237778,372.526,1.3339e+07,9.46414e+06
2014-10-03,177578,4.77221e+09,251562,357.666,1.33427e+07,1.65502e+07
2014-10-04,172315,4.38868e+09,265346,328.826,1.33465e+07,2.48081e+07
2014-10-05,247567,4.30997e+09,291192,322.826,1.33507e+07,4.80995e+07
2014-10-06,193513,4.36438e+09,277408,326.804,1.33548e+07,4.31363e+07
2014-10-07,200932,4.45587e+09,230886,333.57,1.33581e+07,1.84774e+07
2014-10-08,189881,4.73549e+09,248116,354.407,1.33617e+07,2.31412e+07
2014-10-09,188877,4.83449e+09,255805,361.716,1.33654e+07,4.26095e+07
2014-10-10,196627,4.79811e+09,269697,358.89,1.33693e+07,2.04129e+07
2014-10-11,164418,4.83976e+09,250558,361.908,1.33729e+07,1.06545e+07
2014-10-12,250261,5.05463e+09,257517,377.871,1.33766e+07,1.42197e+07
2014-10-13,207310,5.24506e+09,269697,391.994,1.33805e+07,2.85556e+07
2014-10-14,222532,5.36529e+09,229678,400.881,1.33838e+07,3.16513e+07
2014-10-15,205441,5.28307e+09,262737,394.626,1.33875e+07,2.10987e+07
2014-10-16,184416,5.11976e+09,257517,382.321,1.33912e+07,2.23309e+07
2014-10-17,180122,5.1195e+09,247078,382.201,1.33948e+07,1.04844e+07
2014-10-18,176676,5.24289e+09,285357,391.293,1.33989e+07,8.67078e+06
2014-10-19,236855,5.20923e+09,231418,388.684,1.34022e+07,4.24652e+06
2014-10-20,201790,5.11011e+09,238378,381.191,1.34056e+07,1.31858e+07
2014-10-21,206733,5.16539e+09,266217,385.205,1.34095e+07,1.06359e+07
2014-10-22,201731,5.10755e+09,276657,380.779,1.34134e+07,8.28669e+06
2014-10-23,198755,4.79457e+09,267771,357.345,1.34172e+07,2.25977e+07
2014-10-24,196085,4.79792e+09,284428,357.488,1.34212e+07,1.27205e+07
2014-10-25,202433,4.64254e+09,277273,345.811,1.34251e+07,1.5182e+07
2014-10-26,214842,4.74125e+09,223607,353.082,1.34282e+07,9.22419e+06
2014-10-27,225066,4.70147e+09,284428,350.016,1.34322e+07,9.92261e+06
2014-10-28,205248,4.76499e+09,246862,354.654,1.34356e+07,5.307e+06
2014-10-29,200016,4.48341e+09,277273,333.599,1.34395e+07,1.52467e+07
2014-10-30,205736,4.63284e+09,304105,344.609,1.34437e+07,2.57217e+07
2014-10-31,203137,4.53458e+09,336305,337.183,1.34484e+07,1.02769e+07
2014-11-01,173118,4.36358e+09,284428,324.371,1.34524e+07,1.41647e+07
2014-11-02,267793,4.36318e+09,277273,324.249,1.34563e+07,6.74747e+06
2014-11-03,211234,4.37954e+09,302317,325.362,1.34605e+07,9.73252e+06
2014-11-04,209429,4.4387e+09,289795,329.658,1.34646e+07,1.20228e+07
2014-11-05,203229,4.56304e+09,268265,338.806,1.3468e+07,1.58173e+07
2014-11-06,219885,4.71098e+09,303181,349.69,1.34719e+07,1.50311e+07
2014-11-07,221566,4.61046e+09,295306,342.133,1.34756e+07,1.03944e+07
2014-11-08,170855,4.66006e+09,301212,345.716,1.34794e+07,4.76085e+06
2014-11-09,253202,4.90262e+09,295306,363.61,1.34832e+07,1.83064e+07
2014-11-10,214221,4.92948e+09,289400,365.502,1.34869e+07,2.11822e+07
2014-11-11,200922,4.962e+09,253963,367.825,1.34901e+07,7.43374e+06
2014-11-12,229329,5.70235e+09,289400,422.591,1.34938e+07,6.44954e+07
2014-11-13,213181,5.69474e+09,285463,421.914,1.34974e+07,8.87881e+07
2014-11-14,223425,5.37874e+09,303181,398.389,1.35012e+07,3.50461e+07
2014-11-15,174268,5.10471e+09,275619,377.994,1.35047e+07,2.43154e+07
2014-11-16,249080,5.27109e+09,295306,390.206,1.35085e+07,1.45672e+07
2014-11-17,213572,5.23595e+09,283494,387.501,1.35121e+07,3.16507e+07
2014-11-18,208693,5.05313e+09,303874,373.865,1.35159e+07,2.22397e+07
2014-11-19,212316,5.10513e+09,282469,377.613,1.35195e+07,1.16648e+07
2014-11-20,204567,4.81661e+09,276459,356.181,1.35229e+07,1.59162e+07
2014-11-21,196858,4.74426e+09,254422,350.749,1.35261e+07,1.99853e+07
2014-11-22,180131,4.7687e+09,308512,352.456,1.35299e+07,9.22934e+06
2014-11-23,249395,4.97726e+09,284472,367.773,1.35335e+07,9.40558e+06
2014-11-24,211890,5.10343e+09,294489,376.994,1.35372e+07,2.57719e+07
2014-11-25,203972,5.10145e+09,264439,376.756,1.35405e+07,1.95028e+07
2014-11-26,205408,4.97779e+09,274456,367.53,1.35439e+07,1.49534e+07
2014-11-27,208264,5.00618e+09,282469,369.53,1.35474e+07,6.61665e+06
2014-11-28,208778,5.12092e+09,296492,377.897,1.35511e+07,1.92136e+07
